,id,stationCode,stationName,location
245,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100383,ARK Serene City,"{'type': 'Point', 'coordinates': [77.76394333, 12.98422667]}"
246,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100385,Tin Factory Bus Stop,"{'type': 'Point', 'coordinates': [77.668187, 12.9961045]}"
247,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100386,Brigade Paramount,"{'type': 'Point', 'coordinates': [77.66271628439426, 12.99377716948563]}"
248,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100387,Srinivasapura Bus Stop,"{'type': 'Point', 'coordinates': [77.654917, 12.990023]}"
249,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100390,Rajeshwari Talkies Bus Stop,"{'type': 'Point', 'coordinates': [77.66047529876232, 12.959408184500663]}"
250,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100392,HAL Main Gate Bus Stop 1,"{'type': 'Point', 'coordinates': [77.66461193561554, 12.958799473895374]}"
251,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100394,Doddanekundi Circle,"{'type': 'Point', 'coordinates': [77.69121, 12.955888]}"
252,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100395,Prestige Ferns Galaxy,"{'type': 'Point', 'coordinates': [77.668241, 12.921832]}"
253,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100398,Unitech Blossoms,"{'type': 'Point', 'coordinates': [77.682516876, 12.930354679]}"
254,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100399,Shriram Spandana Apartments,"{'type': 'Point', 'coordinates': [77.652694, 12.944092]}"
255,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100400,Bagmane Tech Park Main Gate,"{'type': 'Point', 'coordinates': [77.656465, 12.980494]}"
256,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100401,KTPO Bus Stop,"{'type': 'Point', 'coordinates': [77.72153, 12.97686]}"
257,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100402,Rahat Bagh,"{'type': 'Point', 'coordinates': [77.66181, 12.99052]}"
258,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100405,Sobha Habitech,"{'type': 'Point', 'coordinates': [77.75518, 12.982990000000001]}"
259,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100407,Sir M Vishveshwarya College,"{'type': 'Point', 'coordinates': [77.658285, 12.958984]}"
260,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100409,Double Road Park,"{'type': 'Point', 'coordinates': [77.6363, 12.96868]}"
261,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100412,National Cooperative Bank ATM,"{'type': 'Point', 'coordinates': [77.6444061845541, 12.979206314124236]}"
262,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100417,Rifco Santosh Apartment,"{'type': 'Point', 'coordinates': [77.65396, 12.9576]}"
263,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100419,Lakshmi Devi Park Koramangala,"{'type': 'Point', 'coordinates': [77.619291769, 12.938919156]}"
264,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100421,18th Main Park Koramangala,"{'type': 'Point', 'coordinates': [77.620849806, 12.93776186]}"
265,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100422,Ejipura Main Road,"{'type': 'Point', 'coordinates': [77.632167582, 12.939375329]}"
266,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100425,Adugodi Police Quarters,"{'type': 'Point', 'coordinates': [77.614396147, 12.942517007]}"
267,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100426,Sony Signal Koramangala,"{'type': 'Point', 'coordinates': [77.627208872, 12.93708742]}"
268,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100429,Pruthvi Towers,"{'type': 'Point', 'coordinates': [77.650318853, 12.903813626]}"
269,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100430,BDA Complex Koramangala,"{'type': 'Point', 'coordinates': [77.622020047, 12.930484528000001]}"
270,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100433,Ferns Paradise,"{'type': 'Point', 'coordinates': [77.699414, 12.979461]}"
271,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100462,Parimala Trinity - Inside,"{'type': 'Point', 'coordinates': [77.7032444, 12.9350615]}"
272,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100435,Disha Central Park - 1,"{'type': 'Point', 'coordinates': [77.71342, 12.93775]}"
273,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100438,Muniswamy Shetty Layout,"{'type': 'Point', 'coordinates': [77.71561, 12.98903]}"
274,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100439,Whitefield Railway Station,"{'type': 'Point', 'coordinates': [77.76136, 12.99566]}"
275,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100440,Ferns City,"{'type': 'Point', 'coordinates': [77.6979316666666, 12.9783916666666]}"
276,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100444,Agara Lake Gate 3,"{'type': 'Point', 'coordinates': [77.6401797, 12.9236358]}"
277,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100445,"Freedom Park, Agara Lake","{'type': 'Point', 'coordinates': [77.63899, 12.91646]}"
278,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100446,Agara Park,"{'type': 'Point', 'coordinates': [77.64592, 12.92327]}"
279,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100447,Pranavaa BSR Gitaar,"{'type': 'Point', 'coordinates': [77.701435, 12.9422556]}"
280,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100451,SLS Sunflower,"{'type': 'Point', 'coordinates': [77.697384, 12.927031]}"
281,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100452,Ozone Evergreens Gate No.1,"{'type': 'Point', 'coordinates': [77.66349, 12.90933]}"
282,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100453,Ozone Evergreens Apartment Out,"{'type': 'Point', 'coordinates': [77.6635, 12.90839]}"
283,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100454,Galaxy Enclave Apartments Insi,"{'type': 'Point', 'coordinates': [77.67518, 12.98516]}"
284,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100455,Galaxy Enclave Apartment,"{'type': 'Point', 'coordinates': [77.67539, 12.98504]}"
285,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100459,Isha Misty Green - 2,"{'type': 'Point', 'coordinates': [77.76700016, 12.97972186]}"
286,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100460,Isha Misty Green - 3,"{'type': 'Point', 'coordinates': [77.76817, 12.97894]}"
287,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100432,Ferns Paradise - 2,"{'type': 'Point', 'coordinates': [77.70312, 12.97859]}"
288,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100464,Mulberry Woods,"{'type': 'Point', 'coordinates': [77.70493190735579, 12.90559968062827]}"
289,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100466,Lakshmi Opel,"{'type': 'Point', 'coordinates': [77.678944, 12.914194]}"
290,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100467,Raheja Arcade,"{'type': 'Point', 'coordinates': [77.61352390050888, 12.934895542767128]}"
291,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100468,Sobha Carnation,"{'type': 'Point', 'coordinates': [77.669496, 12.928931]}"
292,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100469,Indiranagar Metro 1 (Opp Gate C),"{'type': 'Point', 'coordinates': [77.63907, 12.978407]}"
293,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100470,Intel Ring Road,"{'type': 'Point', 'coordinates': [77.684501, 12.929655]}"
294,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100471,Cessna Service Road,"{'type': 'Point', 'coordinates': [77.69327, 12.937127]}"
295,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100472,Service Road Bhagini,"{'type': 'Point', 'coordinates': [77.7000248, 12.9520441]}"
296,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100473,More Store Marathahalli ORR,"{'type': 'Point', 'coordinates': [77.6989445, 12.9479476]}"
297,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100474,Domlur Bridge Bus stop,"{'type': 'Point', 'coordinates': [77.641256, 12.957172]}"
298,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100477,Indiranagar Methodist Church,"{'type': 'Point', 'coordinates': [77.641461, 12.968304]}"
299,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100480,Gopalan Mall,"{'type': 'Point', 'coordinates': [77.662094, 12.9934787]}"
300,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100481,Srinivasapura Bus Stop 2,"{'type': 'Point', 'coordinates': [77.65570096671583, 12.990721934486169]}"
301,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100482,Durga Petals,"{'type': 'Point', 'coordinates': [77.6971505, 12.9757285]}"
302,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100483,Marathahalli Multiplex,"{'type': 'Point', 'coordinates': [77.69960369914772, 12.951445491812743]}"
303,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100486,Accord Software,"{'type': 'Point', 'coordinates': [77.63710655272007, 12.955383740084295]}"
304,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100489,Orchid Lake View,"{'type': 'Point', 'coordinates': [77.677637, 12.931539]}"
305,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100490,Outside Vanshee Richfield Apartment,"{'type': 'Point', 'coordinates': [77.70124, 12.95999]}"
306,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100492,Royal Manor,"{'type': 'Point', 'coordinates': [77.64926, 12.964836]}"
307,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100493,Halasuru Metro 2 (Gate C),"{'type': 'Point', 'coordinates': [77.626887, 12.976411]}"
308,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100499,Shobha Dream Acres 12th Wing,"{'type': 'Point', 'coordinates': [77.721609, 12.933882]}"
309,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100500,Shakthi Gas Distributors,"{'type': 'Point', 'coordinates': [77.7236048, 12.9904044]}"
310,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100501,Forum Shantiniketan,"{'type': 'Point', 'coordinates': [77.72802005, 12.98911929]}"
311,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100502,Whitefield Firestation,"{'type': 'Point', 'coordinates': [77.7317456, 12.9870819]}"
312,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100503,AMTECH Opposite,"{'type': 'Point', 'coordinates': [77.731546, 12.986191999999999]}"
313,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100504,Divyashree Technologies,"{'type': 'Point', 'coordinates': [77.72714428603649, 12.976131623804811]}"
314,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100505,Vydehi Bus Stop,"{'type': 'Point', 'coordinates': [77.7269803, 12.976376]}"
315,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100508,EGL Exit Gate,"{'type': 'Point', 'coordinates': [77.639724, 12.951333]}"
316,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100509,E-City Bus Stop,"{'type': 'Point', 'coordinates': [77.66385421156883, 12.855436669009686]}"
317,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100510,Opposite Salarpuria Infozone,"{'type': 'Point', 'coordinates': [77.65840463340282, 12.850930694256212]}"
318,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100511,Shopping Complex,"{'type': 'Point', 'coordinates': [77.6579013839364, 12.848782768804728]}"
319,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100512,3M India,"{'type': 'Point', 'coordinates': [77.66022833333334, 12.84369]}"
320,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100513,Wipro Gate 6 Bus Stop,"{'type': 'Point', 'coordinates': [77.65867666666666, 12.838243333333333]}"
321,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100514,Wipro Parking,"{'type': 'Point', 'coordinates': [77.65757985413074, 12.836405771085166]}"
322,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100515,Concorde Cuppertino Gate,"{'type': 'Point', 'coordinates': [77.65293627977371, 12.840120274656297]}"
323,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100516,Toll Gate,"{'type': 'Point', 'coordinates': [77.66519333333333, 12.84553333333334]}"
324,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100517,HCL Technologies,"{'type': 'Point', 'coordinates': [77.67128191888332, 12.843978553743177]}"
325,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100519,D Mart E-City,"{'type': 'Point', 'coordinates': [77.67371334135532, 12.842871057512449]}"
326,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100520,1st Main Road Bus Stop,"{'type': 'Point', 'coordinates': [77.670565, 12.846928333333334]}"
327,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100522,BHEL Signal,"{'type': 'Point', 'coordinates': [77.66008637845516, 12.845026878765927]}"
328,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100523,Infosys Gate 4,"{'type': 'Point', 'coordinates': [77.6634217, 12.8495804]}"
329,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100524,HP Enterprise,"{'type': 'Point', 'coordinates': [77.66058795154095, 12.853563030133396]}"
330,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100525,RS Electronics,"{'type': 'Point', 'coordinates': [77.66467731446028, 12.84191392578766]}"
331,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100527,Prathik Tech Park,"{'type': 'Point', 'coordinates': [77.66408186405897, 12.839916293837364]}"
332,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100528,Software Technology Parks,"{'type': 'Point', 'coordinates': [77.66455996781588, 12.837804232712404]}"
333,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100530,Malleshpalya Bus stop,"{'type': 'Point', 'coordinates': [77.678026, 12.972723]}"
334,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100531,Opp Lakshya Sai Nisarg,"{'type': 'Point', 'coordinates': [77.6756151, 12.973177]}"
335,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100532,ISBR Business School,"{'type': 'Point', 'coordinates': [77.66397666666667, 12.84322]}"
336,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100533,ISBR Law College,"{'type': 'Point', 'coordinates': [77.67094630748032, 12.842507230206339]}"
337,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100534,Golden Enclave,"{'type': 'Point', 'coordinates': [77.652383, 12.959365]}"
338,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100535,Oxford Chambers,"{'type': 'Point', 'coordinates': [77.6487, 12.956451]}"
339,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100537,HAL Main Gate Bus stop 2,"{'type': 'Point', 'coordinates': [77.665428, 12.958616]}"
340,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100539,"More Supermarket, Surya Chambers","{'type': 'Point', 'coordinates': [77.6542036, 12.9589318]}"
341,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100540,Karbonn Mobiles,"{'type': 'Point', 'coordinates': [77.6527759, 12.9529733]}"
342,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100543,Harsha Gateway,"{'type': 'Point', 'coordinates': [77.76661333333332, 12.994726666666669]}"
343,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100545,ELCITA Office,"{'type': 'Point', 'coordinates': [77.6624551042914, 12.8503413322757]}"
344,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100546,Happiest Minds,"{'type': 'Point', 'coordinates': [77.6576904952526, 12.8502645157205]}"
345,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100548,IBAB,"{'type': 'Point', 'coordinates': [77.6588458567857, 12.8446051956997]}"
346,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100549,LEMON Tree Hotel,"{'type': 'Point', 'coordinates': [77.6600032299757, 12.8406243419315]}"
347,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100550,Wipro Gate-5,"{'type': 'Point', 'coordinates': [77.6594587415456, 12.8392500860994]}"
348,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100551,Ramsoft,"{'type': 'Point', 'coordinates': [77.6615746691823, 12.843334912047201]}"
349,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100553,ICON School Excellence,"{'type': 'Point', 'coordinates': [77.6505672186613, 12.8499373096199]}"
350,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100554,Celebrity Signature Apartment,"{'type': 'Point', 'coordinates': [77.6442866666666, 12.846815]}"
351,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100556,Village Hypermarket,"{'type': 'Point', 'coordinates': [77.6460839062929, 12.8417952647358]}"
352,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100547,HP Parking,"{'type': 'Point', 'coordinates': [77.6587871834635, 12.8464831508895]}"
353,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100560,Cafe Cakes,"{'type': 'Point', 'coordinates': [77.66470279544592, 12.836529991927826]}"
354,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100563,SK Aster Apartment,"{'type': 'Point', 'coordinates': [77.64639940112829, 12.850133764083093]}"
355,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100564,Darshini Aniketh Paradise,"{'type': 'Point', 'coordinates': [77.64754872769117, 12.8507028600883]}"
356,yulu.bike/8d3f8797db270e3c2f4a63aaa8b09bf63d66932b/rs.iudx.org.in/bengaluru-yulu-docking-locations/yulu-station-locations,100565,NEO Town Bus Stop,"{'type': 'Point', 'coordinates': [77.66015511006117, 12.82206373550778]}"
